date,number_sta,precip
2022-01-01,53096004,6.5
2022-01-01,53110002,8.1
2022-01-01,53116003,6.6
2022-01-01,53130008,7.2
2022-01-01,53159002,6.7
2022-01-01,53185001,6.4
2022-01-01,56004001,7.9
2022-01-01,56007001,8.0
2022-01-01,56009001,8.0
2022-01-01,56017003,8.2
2022-01-01,56069001,8.1
2022-01-01,56127001,7.9
2022-01-01,56137001,1.1
2022-01-01,56151001,8.2
2022-01-01,56159001,8.0
2022-01-01,56165003,8.0
2022-01-01,56166005,8.2
2022-01-01,56185001,7.0
2022-01-01,56240003,8.2
2022-01-01,56243001,7.7
2022-01-01,60322001,5.5
2022-01-01,60566001,6.6
2022-01-01,61001001,6.1
2022-01-01,61006005,6.9
2022-01-01,61169003,7.0
2022-01-01,61179001,6.9
2022-01-01,61214002,6.0
2022-01-01,61275001,6.6
2022-01-01,61387001,6.8
2022-01-01,61404001,6.3
2022-01-01,61426001,5.9
2022-01-01,61485002,6.7
2022-01-01,61491002,6.1
2022-01-01,62054001,6.4
2022-01-01,62076002,5.0
2022-01-01,62160001,5.7
2022-01-01,62548002,6.0
2022-01-01,62826001,4.5
2022-01-01,72086001,6.3
2022-01-01,72172003,7.6
2022-01-01,72175002,7.9
2022-01-01,72181001,7.7
2022-01-01,72255001,6.8
2022-01-01,72264001,7.9
2022-01-01,72284001,6.2
2022-01-01,72361001,7.3
2022-01-01,76116001,7.1
2022-01-01,76130001,4.0
2022-01-01,76171001,6.0
2022-01-01,76208001,6.6
2022-01-01,76217001,7.1
2022-01-01,76228001,8.3
2022-01-01,76473001,7.2
2022-01-01,76481001,7.4
2022-01-01,76552001,7.4
2022-01-01,76746001,6.8
2022-01-01,78140001,4.2
2022-01-01,78354001,5.6
2022-01-01,78465001,5.7
2022-01-01,78562001,5.4
2022-01-01,79049004,6.4
2022-01-01,79079013,6.8
2022-01-01,79134001,6.2
2022-01-01,79191005,6.5
2022-01-01,79202003,6.0
2022-01-01,79215001,6.6
2022-01-01,79270003,6.5
2022-01-01,79309001,7.0
2022-01-01,79320002,7.0
2022-01-01,79326004,6.3
2022-01-01,79329001,7.6
2022-01-01,80001001,7.5
2022-01-01,80182003,7.5
2022-01-01,80606002,6.9
2022-01-01,85060002,7.7
2022-01-01,85092004,7.5
2022-01-01,85097001,6.8
2022-01-01,85104001,7.7
2022-01-01,85113001,7.7
2022-01-01,85152001,7.1
2022-01-01,85153002,7.1
2022-01-01,85163001,7.5
2022-01-01,85169002,7.4
2022-01-01,85172001,7.3
2022-01-01,85182004,7.0
2022-01-01,85191003,7.5
2022-01-01,85215002,7.0
2022-01-01,85216001,7.7
2022-01-01,86009001,6.0
2022-01-01,86021002,6.2
2022-01-01,86027001,5.9
2022-01-01,86039001,5.5
2022-01-01,86097001,5.2
2022-01-01,86137003,6.7
2022-01-01,86165005,5.3
2022-01-01,86272002,5.8
2022-01-01,91200002,5.2
2022-01-01,95690001,5.7
2022-01-02,14066001,8.3
2022-01-02,14126001,8.3
2022-01-02,14137001,8.3
2022-01-02,14216001,8.2
2022-01-02,14296001,6.5
2022-01-02,14357002,7.8
2022-01-02,14366002,7.9
2022-01-02,14372001,7.9
2022-01-02,14501002,8.3
2022-01-02,14577003,8.3
2022-01-02,14578001,7.8
2022-01-02,14624001,8.2
2022-01-02,14659001,8.3
2022-01-02,14762004,8.1
2022-01-02,17218001,8.0
2022-01-02,22005003,8.3
2022-01-02,22092001,8.1
2022-01-02,22113006,8.3
2022-01-02,22147006,7.9
2022-01-02,22168001,8.3
2022-01-02,22219003,8.0
2022-01-02,22247002,8.2
2022-01-02,22261002,8.3
2022-01-02,22266001,8.1
2022-01-02,22282001,8.2
2022-01-02,22372001,8.3
2022-01-02,23089001,7.9
2022-01-02,27056003,8.2
2022-01-02,27100001,8.3
2022-01-02,27347001,8.3
2022-01-02,27422001,8.3
2022-01-02,28002001,8.2
2022-01-02,28041001,8.3
2022-01-02,28064002,8.3
2022-01-02,28070001,8.3
2022-01-02,28078001,8.2
2022-01-02,28190001,8.2
2022-01-02,28196003,8.3
2022-01-02,28198001,8.3
2022-01-02,28206001,5.8
2022-01-02,28214003,8.3
2022-01-02,28215001,8.3
2022-01-02,28239002,8.3
2022-01-02,28252002,8.0
2022-01-02,28305001,8.2
2022-01-02,28380003,8.3
2022-01-02,28406001,8.2
2022-01-02,28407001,8.2
2022-01-02,29021001,8.3
2022-01-02,29075001,7.9
2022-01-02,29120001,7.7
2022-01-02,29151004,8.0
2022-01-02,29155005,8.3
2022-01-02,29155008,8.2
2022-01-02,29163003,8.3
2022-01-02,29178001,8.2
2022-01-02,29214001,8.2
2022-01-02,29216001,8.3
2022-01-02,29236001,7.9
2022-01-02,29249002,7.8
2022-01-02,29263002,8.2
2022-01-02,29264001,7.8
2022-01-02,29276001,8.1
2022-01-02,29277001,7.8
2022-01-02,29293001,8.3
2022-01-02,35005001,8.2
2022-01-02,35057003,8.1
2022-01-02,35110003,8.2
2022-01-02,35162003,8.3
2022-01-02,35202001,8.3
2022-01-02,35228001,8.2
2022-01-02,35238003,8.0
2022-01-02,35281001,8.3
2022-01-02,36006004,7.7
2022-01-02,36018004,8.0
2022-01-02,36035002,7.9
2022-01-02,36037001,8.0
2022-01-02,36063001,7.7
2022-01-02,36085001,8.0
2022-01-02,36088004,7.9
2022-01-02,36089003,7.9
2022-01-02,36093002,8.0
2022-01-02,36107001,8.1
2022-01-02,36127002,8.0
2022-01-02,36128001,7.8
2022-01-02,36136001,7.6
2022-01-02,36146001,7.8
2022-01-02,36173002,7.6
2022-01-02,36219001,7.9
2022-01-02,37003004,8.0
2022-01-02,37023002,8.3
2022-01-02,37055002,8.3
2022-01-02,37067003,7.9
2022-01-02,37072002,8.3
2022-01-02,37107001,7.8
2022-01-02,37109001,8.0
2022-01-02,37122003,8.0
2022-01-02,37129002,8.1
2022-01-02,37179001,8.1
2022-01-02,37192001,8.1
2022-01-02,37213003,8.2
2022-01-02,37213004,8.2
2022-01-02,37216002,7.7
2022-01-02,37240001,8.1
2022-01-02,37242002,8.2
2022-01-02,37249001,7.9
2022-01-02,37253001,8.1
2022-01-02,41053001,8.2
2022-01-02,41097001,8.2
2022-01-02,41152001,8.3
2022-01-02,41173003,8.3
2022-01-02,41281001,8.3
2022-01-02,44020001,7.9
2022-01-02,44069002,8.0
2022-01-02,44103001,7.9
2022-01-02,44110002,8.2
2022-01-02,44117002,8.3
2022-01-02,44181001,8.1
2022-01-02,49008001,8.2
2022-01-02,49020001,8.3
2022-01-02,49099003,8.2
2022-01-02,49138001,8.2
2022-01-02,49173001,0.9
2022-01-02,49188001,8.3
2022-01-02,49191001,8.3
2022-01-02,49248003,8.2
2022-01-02,49331003,8.3
2022-01-02,50020001,8.3
2022-01-02,50111001,7.8
2022-01-02,50209001,8.0
2022-01-02,50215002,8.1
2022-01-02,50277001,8.2
2022-01-02,50410003,8.3
2022-01-02,50484002,8.3
2022-01-02,50509002,8.2
2022-01-02,50514001,6.4
2022-01-02,50615001,7.6
2022-01-02,53083001,8.2
2022-01-02,53096004,8.2
2022-01-02,53110002,3.4
2022-01-02,53116003,8.3
2022-01-02,53130008,8.1
2022-01-02,53159002,8.1
2022-01-02,53185001,8.3
2022-01-02,56004001,7.7
2022-01-02,56007001,8.0
2022-01-02,56009001,8.3
2022-01-02,56017003,8.3
2022-01-02,56069001,8.2
2022-01-02,56127001,8.2
2022-01-02,56137001,3.5
2022-01-02,56151001,8.3
2022-01-02,56159001,8.3
2022-01-02,56165003,8.3
2022-01-02,56166005,8.0
2022-01-02,56185001,8.1
2022-01-02,56240003,8.0
2022-01-02,56243001,7.8
2022-01-02,60322001,8.0
2022-01-02,60566001,7.9
2022-01-02,61001001,8.1
2022-01-02,61006005,8.3
2022-01-02,61169003,8.0
2022-01-02,61179001,8.2
2022-01-02,61214002,8.3
2022-01-02,61275001,8.3
2022-01-02,61387001,8.3
2022-01-02,61404001,8.3
2022-01-02,61426001,7.5
2022-01-02,61485002,8.1
2022-01-02,61491002,8.3
2022-01-02,62054001,7.4
2022-01-02,62076002,7.4
2022-01-02,62160001,6.9
2022-01-02,62548002,7.8
2022-01-02,62826001,6.8
2022-01-02,72086001,8.3
2022-01-02,72172003,8.2
2022-01-02,72175002,8.3
2022-01-02,72181001,8.3
2022-01-02,72255001,7.9
2022-01-02,72264001,8.2
2022-01-02,72284001,8.2
2022-01-02,72361001,8.3
2022-01-02,76116001,7.6
2022-01-02,76171001,7.9
2022-01-02,76208001,8.2
2022-01-02,76217001,8.0
2022-01-02,76228001,8.3
2022-01-02,76473001,7.6
2022-01-02,76481001,8.1
2022-01-02,76552001,8.1
2022-01-02,76746001,8.1
2022-01-02,78140001,5.5
2022-01-02,78354001,8.3
2022-01-02,78465001,8.2
2022-01-02,78562001,8.3
2022-01-02,79049004,8.1
2022-01-02,79079013,8.1
2022-01-02,79134001,8.3
2022-01-02,79191005,8.1
2022-01-02,79202003,8.3
2022-01-02,79215001,8.0
2022-01-02,79270003,8.3
2022-01-02,79320002,7.6
2022-01-02,79326004,8.3
2022-01-02,79329001,8.3
2022-01-02,80001001,6.9
2022-01-02,80182003,7.7
2022-01-02,80606002,8.0
2022-01-02,85060002,7.7
2022-01-02,85092004,7.8
2022-01-02,85097001,7.6
2022-01-02,85104001,7.8
2022-01-02,85113001,8.1
2022-01-02,85152001,7.7
2022-01-02,85153002,8.1
2022-01-02,85163001,8.2
2022-01-02,85169002,7.9
2022-01-02,85172001,8.3
2022-01-02,85182004,7.9
2022-01-02,85191003,7.9
2022-01-02,85215002,7.7
2022-01-02,85216001,8.1
2022-01-02,86009001,8.2
2022-01-02,86021002,8.2
2022-01-02,86027001,8.3
2022-01-02,86039001,8.3
2022-01-02,86097001,8.3
2022-01-02,86137003,8.3
2022-01-02,86165005,8.1
2022-01-02,86272002,8.3
2022-01-02,91200002,8.3
2022-01-02,95690001,8.2
2022-01-03,14066001,8.1
2022-01-03,14126001,8.2
2022-01-03,14137001,8.1
2022-01-03,14216001,7.9
2022-01-03,14296001,8.1
2022-01-03,14357002,7.4
2022-01-03,14366002,8.1
2022-01-03,14372001,8.0
2022-01-03,14501002,7.1
2022-01-03,14577003,8.1
2022-01-03,14578001,8.2
2022-01-03,14624001,7.9
2022-01-03,14659001,8.0
2022-01-03,14762004,8.0
2022-01-03,17218001,7.8
2022-01-03,22005003,7.5
2022-01-03,22092001,7.8
2022-01-03,22113006,7.4
2022-01-03,22147006,8.3
2022-01-03,22168001,8.0
2022-01-03,22219003,8.2
2022-01-03,22247002,6.9
2022-01-03,22261002,7.6
2022-01-03,22266001,7.8
2022-01-03,22282001,8.2
2022-01-03,22372001,7.5
2022-01-03,23089001,6.7
2022-01-03,27056003,7.8
2022-01-03,27100001,7.9
2022-01-03,27347001,8.0
2022-01-03,27422001,7.7
2022-01-03,28002001,8.1
2022-01-03,28041001,7.8
2022-01-03,28064002,8.2
2022-01-03,28070001,8.1
2022-01-03,28078001,7.9
2022-01-03,28190001,8.3
2022-01-03,28196003,7.6
2022-01-03,28198001,8.2
2022-01-03,28206001,8.1
2022-01-03,28214003,8.2
2022-01-03,28215001,8.2
2022-01-03,28239002,8.2
2022-01-03,28252002,8.1
2022-01-03,28305001,8.1
2022-01-03,28380003,8.0
2022-01-03,28406001,7.8
2022-01-03,28407001,8.1
2022-01-03,29021001,7.7
2022-01-03,29075001,7.6
2022-01-03,29120001,7.4
2022-01-03,29151004,7.1
2022-01-03,29155005,7.8
2022-01-03,29155008,7.5
2022-01-03,29163003,7.2
2022-01-03,29178001,7.9
2022-01-03,29214001,8.1
2022-01-03,29216001,8.3
2022-01-03,29236001,6.9
2022-01-03,29249002,7.2
2022-01-03,29263002,7.2
2022-01-03,29264001,7.8
2022-01-03,29276001,7.1
2022-01-03,29277001,6.9
2022-01-03,29293001,7.8
2022-01-03,35005001,8.3
2022-01-03,35057003,8.3
2022-01-03,35110003,7.9
2022-01-03,35162003,7.9
2022-01-03,35202001,8.3
2022-01-03,35228001,8.3
2022-01-03,35238003,8.2
2022-01-03,35281001,8.3
2022-01-03,36006004,6.5
2022-01-03,36018004,7.1
2022-01-03,36035002,6.7
2022-01-03,36037001,7.8
2022-01-03,36063001,7.2
2022-01-03,36085001,7.7
2022-01-03,36088004,8.0
2022-01-03,36089003,5.3
2022-01-03,36093002,7.6
2022-01-03,36107001,8.1
2022-01-03,36127002,4.9
2022-01-03,36128001,7.4
2022-01-03,36136001,7.0
2022-01-03,36146001,6.9
2022-01-03,36173002,6.1
2022-01-03,36219001,5.3
2022-01-03,37003004,8.2
2022-01-03,37023002,8.1
2022-01-03,37055002,8.3
2022-01-03,37067003,8.0
2022-01-03,37072002,7.9
2022-01-03,37107001,7.5
2022-01-03,37109001,8.2
2022-01-03,37122003,8.2
2022-01-03,37129002,8.1
2022-01-03,37179001,8.3
2022-01-03,37192001,8.1
2022-01-03,37213003,8.3
2022-01-03,37213004,7.8
2022-01-03,37216002,8.1
2022-01-03,37240001,8.3
2022-01-03,37242002,8.1
2022-01-03,37249001,8.3
2022-01-03,37253001,8.2
2022-01-03,41053001,7.9
2022-01-03,41097001,8.1
2022-01-03,41152001,8.3
2022-01-03,41173003,8.0
2022-01-03,41281001,8.2
2022-01-03,44020001,7.1
2022-01-03,44069002,7.3
2022-01-03,44103001,7.1
2022-01-03,44110002,8.0
2022-01-03,44117002,7.1
2022-01-03,44181001,7.3
2022-01-03,45055001,3.1
2022-01-03,49008001,8.2
2022-01-03,49020001,8.3
2022-01-03,49099003,6.7
2022-01-03,49138001,8.2
2022-01-03,49173001,8.2
2022-01-03,49188001,8.3
2022-01-03,49191001,8.0
2022-01-03,49248003,8.3
2022-01-03,49331003,8.3
2022-01-03,50020001,8.1
2022-01-03,50111001,7.6
2022-01-03,50209001,8.0
2022-01-03,50215002,8.2
2022-01-03,50277001,8.0
2022-01-03,50410003,8.1
2022-01-03,50484002,8.1
2022-01-03,50509002,7.8
2022-01-03,50514001,8.0
2022-01-03,50615001,7.9
2022-01-03,53083001,8.2
2022-01-03,53096004,8.0
2022-01-03,53110002,8.3
2022-01-03,53116003,8.3
2022-01-03,53130008,8.3
2022-01-03,53159002,8.3
2022-01-03,53185001,8.1
2022-01-03,56004001,7.6
2022-01-03,56007001,7.5
2022-01-03,56009001,7.7
2022-01-03,56017003,8.0
2022-01-03,56069001,7.2
2022-01-03,56127001,8.3
2022-01-03,56137001,6.7
2022-01-03,56151001,8.3
2022-01-03,56159001,8.1
2022-01-03,56165003,8.2
2022-01-03,56166005,7.4
2022-01-03,56185001,6.9
2022-01-03,56240003,6.9
2022-01-03,56243001,7.4
2022-01-03,60322001,8.2
2022-01-03,60566001,7.8
2022-01-03,61001001,8.0
2022-01-03,61006005,7.7
2022-01-03,61169003,8.2
2022-01-03,61179001,8.2
2022-01-03,61214002,8.1
2022-01-03,61275001,7.6
2022-01-03,61387001,8.1
2022-01-03,61404001,8.3
2022-01-03,61426001,8.0
2022-01-03,61485002,8.0
2022-01-03,61491002,7.9
2022-01-03,62054001,8.2
2022-01-03,62076002,8.3
2022-01-03,62160001,8.3
2022-01-03,62548002,8.3
2022-01-03,62826001,8.3
2022-01-03,72086001,8.2
2022-01-03,72172003,8.1
2022-01-03,72175002,8.3
2022-01-03,72181001,8.3
2022-01-03,72255001,8.2
2022-01-03,72264001,8.3
2022-01-03,72284001,8.0
2022-01-03,72361001,8.3
2022-01-03,76116001,7.7
2022-01-03,76171001,7.9
2022-01-03,76208001,8.2
2022-01-03,76217001,8.3
2022-01-03,76228001,8.3
2022-01-03,76473001,7.9
2022-01-03,76481001,8.0
2022-01-03,76552001,7.8
2022-01-03,76746001,8.3
2022-01-03,78140001,7.4
2022-01-03,78354001,7.6
2022-01-03,78465001,6.2
2022-01-03,78562001,8.1
2022-01-03,79049004,6.8
2022-01-03,79079013,6.4
2022-01-03,79134001,7.6
2022-01-03,79191005,7.4
2022-01-03,79202003,7.3
2022-01-03,79215001,7.2
2022-01-03,79270003,6.8
2022-01-03,79309001,1.8
2022-01-03,79320002,7.1
2022-01-03,79326004,7.7
2022-01-03,79329001,8.0
2022-01-03,80001001,8.3
2022-01-03,80182003,8.3
2022-01-03,80606002,8.3
2022-01-03,85060002,7.5
2022-01-03,85092004,7.5
2022-01-03,85097001,6.4
2022-01-03,85104001,7.6
2022-01-03,85113001,7.6
2022-01-03,85152001,7.6
2022-01-03,85153002,7.4
2022-01-03,85163001,7.5
2022-01-03,85169002,7.5
2022-01-03,85172001,7.9
2022-01-03,85182004,7.4
2022-01-03,85191003,7.1
2022-01-03,85215002,7.7
2022-01-03,85216001,7.9
2022-01-03,86009001,7.5
2022-01-03,86021002,7.5
2022-01-03,86027001,7.7
2022-01-03,86039001,7.7
2022-01-03,86097001,7.9
2022-01-03,86137003,7.8
2022-01-03,86165005,7.2
2022-01-03,86272002,7.0
2022-01-03,91200002,8.3
2022-01-03,95690001,7.9
2022-01-04,14066001,7.4
2022-01-04,14126001,8.2
2022-01-04,14137001,6.7
2022-01-04,14216001,7.2
2022-01-04,14296001,5.0
2022-01-04,14357002,6.3
2022-01-04,14366002,6.1
2022-01-04,14372001,5.7
2022-01-04,14501002,7.1
2022-01-04,14577003,7.7
2022-01-04,14578001,6.5
2022-01-04,14624001,8.0
2022-01-04,14659001,7.8
2022-01-04,14762004,6.0
2022-01-04,17218001,8.2
2022-01-04,22005003,7.5
2022-01-04,22092001,6.9
2022-01-04,22113006,7.9
2022-01-04,22147006,8.1
2022-01-04,22168001,8.3
2022-01-04,22219003,7.6
2022-01-04,22247002,7.3
2022-01-04,22261002,8.0
2022-01-04,22266001,6.7
2022-01-04,22282001,8.2
2022-01-04,22372001,7.9
2022-01-04,23089001,8.0
2022-01-04,27056003,6.0
2022-01-04,27100001,6.0
2022-01-04,27347001,7.8
2022-01-04,27422001,7.7
2022-01-04,28002001,7.9
2022-01-04,28041001,7.9
2022-01-04,28064002,7.9
2022-01-04,28070001,8.1
2022-01-04,28078001,7.4
2022-01-04,28190001,7.8
2022-01-04,28196003,8.0
2022-01-04,28198001,7.9
2022-01-04,28206001,8.0
2022-01-04,28214003,7.7
2022-01-04,28215001,8.0
2022-01-04,28239002,7.6
2022-01-04,28252002,6.8
2022-01-04,28305001,7.9
2022-01-04,28380003,8.0
2022-01-04,28406001,7.8
2022-01-04,28407001,7.2
2022-01-04,29021001,7.9
2022-01-04,29075001,7.2
2022-01-04,29120001,7.2
2022-01-04,29151004,7.6
2022-01-04,29155005,8.4
2022-01-04,29155008,7.9
2022-01-04,29163003,7.4
2022-01-04,29178001,8.3
2022-01-04,29214001,8.0
2022-01-04,29216001,8.4
2022-01-04,29236001,5.8
2022-01-04,29249002,5.7
2022-01-04,29263002,6.2
2022-01-04,29264001,6.1
2022-01-04,29276001,7.7
2022-01-04,29277001,6.7
2022-01-04,29293001,7.2
2022-01-04,35005001,7.5
2022-01-04,35057003,8.2
2022-01-04,35110003,8.0
2022-01-04,35162003,7.0
2022-01-04,35202001,7.8
2022-01-04,35228001,8.2
2022-01-04,35238003,8.2
2022-01-04,35281001,8.2
2022-01-04,36006004,7.1
2022-01-04,36018004,7.8
2022-01-04,36035002,7.7
2022-01-04,36037001,8.2
2022-01-04,36063001,8.3
2022-01-04,36085001,8.2
2022-01-04,36088004,8.3
2022-01-04,36089003,7.9
2022-01-04,36093002,8.0
2022-01-04,36107001,7.7
2022-01-04,36127002,7.6
2022-01-04,36128001,8.3
2022-01-04,36136001,7.7
2022-01-04,36146001,7.3
2022-01-04,36173002,8.1
2022-01-04,36219001,7.9
2022-01-04,37003004,7.6
2022-01-04,37023002,8.0
2022-01-04,37055002,6.1
2022-01-04,37067003,7.6
2022-01-04,37072002,7.7
2022-01-04,37107001,7.9
2022-01-04,37109001,7.0
2022-01-04,37122003,7.4
2022-01-04,37129002,7.9
2022-01-04,37179001,7.0
2022-01-04,37192001,7.8
2022-01-04,37213003,6.7
2022-01-04,37216002,8.2
2022-01-04,37240001,7.0
2022-01-04,37242002,7.9
2022-01-04,37249001,6.5
2022-01-04,37253001,7.8
2022-01-04,41053001,7.6
2022-01-04,41097001,7.6
2022-01-04,41152001,7.5
2022-01-04,41173003,8.1
2022-01-04,41281001,7.8
2022-01-04,44020001,7.6
2022-01-04,44069002,6.7
2022-01-04,44103001,6.3
2022-01-04,44110002,6.6
2022-01-04,44117002,7.4
2022-01-04,44181001,7.2
2022-01-04,45055001,7.8
2022-01-04,49008001,7.2
2022-01-04,49020001,6.7
2022-01-04,49099003,7.0
2022-01-04,49138001,7.1
2022-01-04,49188001,7.3
2022-01-04,49191001,7.7
2022-01-04,49248003,7.2
2022-01-04,49331003,7.3
2022-01-04,50020001,8.3
2022-01-04,50111001,6.5
2022-01-04,50209001,7.9
2022-01-04,50215002,7.2
2022-01-04,50277001,7.7
2022-01-04,50410003,7.7
2022-01-04,50484002,7.2
2022-01-04,50509002,6.4
2022-01-04,50514001,4.6
2022-01-04,50615001,7.2
2022-01-04,53083001,7.4
2022-01-04,53096004,7.9
2022-01-04,53110002,7.6
2022-01-04,53116003,7.3
2022-01-04,53130008,7.6
2022-01-04,53159002,7.8
2022-01-04,53185001,7.0
2022-01-04,56004001,6.8
2022-01-04,56007001,7.3
2022-01-04,56009001,6.7
2022-01-04,56017003,7.4
2022-01-04,56069001,6.7
2022-01-04,56127001,8.2
2022-01-04,56137001,7.6
2022-01-04,56151001,8.0
2022-01-04,56159001,7.6
2022-01-04,56165003,7.8
2022-01-04,56166005,6.3
2022-01-04,56185001,6.9
2022-01-04,56240003,7.2
2022-01-04,56243001,7.4
2022-01-04,60322001,5.3
2022-01-04,60566001,5.4
2022-01-04,61001001,7.3
2022-01-04,61006005,7.5
2022-01-04,61169003,6.9
2022-01-04,61179001,6.7
2022-01-04,61214002,6.7
2022-01-04,61275001,6.9
2022-01-04,61387001,6.8
2022-01-04,61404001,6.3
2022-01-04,61426001,7.0
2022-01-04,61485002,7.4
2022-01-04,61491002,6.9
2022-01-04,62054001,7.5
2022-01-04,62076002,7.0
2022-01-04,62160001,7.4
2022-01-04,62548002,7.1
2022-01-04,62826001,7.3
2022-01-04,72086001,7.7
2022-01-04,72172003,7.5
2022-01-04,72175002,7.5
2022-01-04,72181001,7.7
2022-01-04,72255001,7.1
2022-01-04,72264001,7.4
2022-01-04,72284001,7.7
2022-01-04,72361001,7.3
2022-01-04,76116001,5.8
2022-01-04,76171001,5.6
2022-01-04,76208001,5.0
2022-01-04,76217001,7.8
2022-01-04,76228001,8.4
2022-01-04,76473001,5.8
2022-01-04,76481001,7.7
2022-01-04,76552001,7.6
2022-01-04,76746001,8.1
2022-01-04,78140001,4.8
2022-01-04,78354001,8.0
2022-01-04,78465001,6.8
2022-01-04,78562001,7.7
2022-01-04,79049004,7.3
2022-01-04,79079013,7.0
2022-01-04,79134001,7.8
2022-01-04,79191005,7.2
2022-01-04,79202003,7.1
2022-01-04,79215001,6.8
2022-01-04,79270003,6.4
2022-01-04,79309001,3.0
2022-01-04,79320002,6.7
2022-01-04,79326004,8.0
2022-01-04,79329001,8.2
2022-01-04,80001001,6.9
2022-01-04,80182003,7.2
2022-01-04,80606002,6.1
2022-01-04,85060002,8.2
2022-01-04,85092004,7.6
2022-01-04,85097001,6.9
2022-01-04,85104001,8.2
2022-01-04,85113001,7.3
2022-01-04,85152001,7.2
2022-01-04,85153002,7.6
2022-01-04,85163001,7.8
2022-01-04,85169002,7.9
2022-01-04,85172001,8.0
2022-01-04,85182004,7.4
2022-01-04,85191003,7.5
2022-01-04,85215002,7.6
2022-01-04,85216001,7.8
2022-01-04,86009001,8.1
2022-01-04,86021002,7.3
2022-01-04,86027001,7.9
2022-01-04,86039001,7.6
2022-01-04,86097001,7.5
2022-01-04,86137003,7.9
2022-01-04,86165005,7.7
2022-01-04,86272002,8.2
2022-01-04,91200002,7.9
2022-01-04,95690001,7.6
2022-01-05,14066001,8.1
2022-01-05,14126001,8.2
2022-01-05,14137001,8.2
2022-01-05,14216001,8.1
2022-01-05,14296001,8.0
2022-01-05,14357002,8.0
2022-01-05,14366002,8.2
2022-01-05,14372001,8.3
2022-01-05,14501002,8.2
2022-01-05,14577003,3.1
2022-01-05,14578001,8.3
2022-01-05,14624001,8.4
2022-01-05,14659001,8.0
2022-01-05,14762004,8.0
2022-01-05,17218001,7.2
2022-01-05,22005003,8.4
2022-01-05,22092001,8.4
2022-01-05,22113006,8.4
2022-01-05,22147006,7.7
2022-01-05,22168001,7.9
2022-01-05,22219003,8.4
2022-01-05,22247002,8.1
2022-01-05,22261002,8.4
2022-01-05,22266001,7.9
2022-01-05,22282001,8.4
2022-01-05,22372001,8.4
2022-01-05,23089001,5.5
2022-01-05,27056003,8.4
2022-01-05,27100001,7.8
2022-01-05,27347001,8.2
2022-01-05,27422001,8.2
2022-01-05,28002001,8.1
2022-01-05,28041001,8.2
2022-01-05,28064002,8.4
2022-01-05,28070001,8.2
2022-01-05,28078001,8.1
2022-01-05,28190001,8.3
2022-01-05,28196003,8.4
2022-01-05,28198001,8.1
2022-01-05,28206001,6.9
2022-01-05,28214003,7.8
2022-01-05,28215001,8.4
2022-01-05,28239002,8.1
2022-01-05,28252002,8.2
2022-01-05,28305001,8.4
2022-01-05,28380003,8.2
2022-01-05,28406001,8.4
2022-01-05,28407001,8.0
2022-01-05,29021001,7.9
2022-01-05,29075001,7.7
2022-01-05,29120001,8.3
2022-01-05,29151004,7.9
2022-01-05,29155005,8.3
2022-01-05,29155008,8.3
2022-01-05,29163003,8.1
2022-01-05,29178001,7.9
2022-01-05,29214001,8.2
2022-01-05,29216001,8.4
2022-01-05,29236001,8.1
2022-01-05,29249002,8.2
2022-01-05,29263002,8.2
2022-01-05,29264001,7.7
2022-01-05,29276001,7.7
2022-01-05,29277001,7.7
2022-01-05,29293001,8.1
2022-01-05,35005001,8.3
2022-01-05,35057003,7.9
2022-01-05,35110003,8.1
2022-01-05,35162003,7.9
2022-01-05,35202001,8.3
2022-01-05,35228001,8.4
2022-01-05,35238003,8.2
2022-01-05,35281001,8.3
2022-01-05,36006004,7.8
2022-01-05,36018004,7.8
2022-01-05,36035002,7.2
2022-01-05,36037001,7.2
2022-01-05,36063001,7.6
2022-01-05,36085001,6.7
2022-01-05,36088004,7.9
2022-01-05,36089003,7.7
2022-01-05,36093002,7.3
2022-01-05,36107001,8.4
2022-01-05,36127002,7.3
2022-01-05,36128001,7.6
2022-01-05,36136001,8.3
2022-01-05,36146001,7.0
2022-01-05,36173002,7.6
2022-01-05,36219001,7.7
2022-01-05,37003004,8.4
2022-01-05,37023002,8.4
2022-01-05,37055002,8.2
2022-01-05,37067003,8.1
2022-01-05,37072002,8.4
2022-01-05,37107001,8.4
2022-01-05,37109001,7.7
2022-01-05,37122003,8.1
2022-01-05,37129002,8.1
2022-01-05,37179001,7.6
2022-01-05,37192001,8.3
2022-01-05,37213003,8.3
2022-01-05,37216002,8.3
2022-01-05,37240001,8.0
2022-01-05,37242002,8.1
2022-01-05,37249001,8.1
2022-01-05,37253001,8.3
2022-01-05,41053001,8.4
2022-01-05,41097001,8.2
2022-01-05,41152001,8.3
2022-01-05,41173003,8.3
2022-01-05,41281001,8.3
2022-01-05,44020001,8.2
2022-01-05,44069002,8.0
2022-01-05,44103001,8.2
2022-01-05,44110002,8.3
2022-01-05,44117002,7.9
2022-01-05,44181001,8.0
2022-01-05,45055001,8.3
2022-01-05,49008001,8.2
2022-01-05,49020001,8.0
2022-01-05,49099003,7.9
2022-01-05,49138001,8.2
2022-01-05,49188001,7.8
2022-01-05,49191001,8.4
2022-01-05,49248003,8.2
2022-01-05,49331003,8.4
2022-01-05,50020001,8.2
2022-01-05,50111001,8.2
2022-01-05,50209001,7.5
2022-01-05,50215002,8.2
